Date,Source,Medium,Quote Value,Sales Value,Year,Month
2024-12-21 20:05:31-05:00,bing,cpc,$0 ,$0 ,2024.0,12.0
2024-12-21 16:47:54-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-21 13:16:17-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-21 12:37:52-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-21 00:03:16-05:00,bing,cpc,$0 ,$0 ,2024.0,12.0
2024-12-20 13:46:07-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-20 11:34:56-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-20 07:35:00-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-19 12:13:23-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-19 11:59:51-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-19 11:54:38-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-19 11:40:38-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-19 11:22:22-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-19 11:15:13-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-19 10:05:47-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-19 09:55:26-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-19 07:09:46-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-19 04:34:06-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-18 20:57:00-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-18 20:08:39-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-18 19:09:34-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-18 13:35:52-05:00,bing,cpc,$0 ,$0 ,2024.0,12.0
2024-12-18 13:01:54-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-18 11:39:25-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-17 21:20:55-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-17 16:04:06-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-17 13:30:16-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-17 11:21:56-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-17 09:15:33-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-17 08:21:05-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-16 18:21:15-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-16 16:42:42-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-16 15:16:03-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-16 13:57:38-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-16 13:41:38-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-16 12:56:28-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-16 09:39:33-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-16 09:37:50-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-15 21:48:33-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-15 09:32:45-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-15 09:05:02-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-15 07:33:11-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-14 23:40:52-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-14 16:41:53-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-14 11:51:36-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-14 10:48:34-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-13 21:51:12-05:00,bing,cpc,$0 ,$0 ,2024.0,12.0
2024-12-13 16:52:49-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-13 16:32:03-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-13 15:09:51-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-13 14:39:45-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-13 13:42:14-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-13 13:39:30-05:00,bing,cpc,$0 ,$0 ,2024.0,12.0
2024-12-13 12:31:59-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-12 19:42:57-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-12 17:51:21-05:00,bing,cpc,$0 ,$0 ,2024.0,12.0
2024-12-12 15:25:15-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-12 14:07:37-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-12 12:50:45-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-12 11:42:19-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-12 11:39:31-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-12 11:27:53-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-12 10:33:16-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-12 10:09:15-05:00,bing,cpc,$0 ,$0 ,2024.0,12.0
2024-12-12 09:44:28-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-11 23:39:45-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-11 20:17:53-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-11 18:16:12-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-11 16:58:18-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-11 16:35:00-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-11 12:08:48-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-11 07:07:11-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-10 19:18:53-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-10 14:53:22-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-10 14:35:02-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-10 11:59:45-05:00,bing,cpc,$0 ,$0 ,2024.0,12.0
2024-12-10 10:00:21-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-10 09:51:41-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-10 02:16:15-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-09 22:15:50-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-09 19:32:08-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-09 15:31:50-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-09 15:30:30-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-09 14:40:49-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-09 13:55:47-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-09 10:43:53-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-09 09:40:36-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-09 09:37:18-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-09 09:25:20-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-09 09:04:37-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-09 08:27:00-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-08 12:51:17-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-07 20:03:02-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-07 18:51:13-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-07 15:51:08-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-07 14:02:13-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-07 13:20:47-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-07 12:00:30-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-07 09:56:12-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-06 20:28:51-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-06 17:12:49-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-06 13:27:03-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-06 12:15:57-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-06 12:11:28-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-06 09:59:07-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-06 09:30:00-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-06 08:27:19-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-05 22:50:29-05:00,bing,cpc,$0 ,$0 ,2024.0,12.0
2024-12-05 17:15:15-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-05 17:09:32-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-05 14:07:09-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-05 13:00:22-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-05 11:24:17-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-04 19:56:35-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-04 19:31:35-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-04 16:37:15-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-04 15:54:07-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-04 14:53:17-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-04 13:43:55-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-04 12:47:36-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-04 11:56:52-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-04 11:44:53-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-04 10:51:42-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-04 10:16:47-05:00,bing,cpc,$0 ,$0 ,2024.0,12.0
2024-12-04 05:10:40-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-03 20:34:50-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-03 17:31:10-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-03 16:42:47-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-03 16:24:50-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-03 15:14:48-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-03 14:24:30-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-03 14:01:08-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-03 13:54:54-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-03 13:52:48-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-03 13:04:04-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-03 12:58:29-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-02 20:39:49-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-02 18:57:27-05:00,bing,cpc,$0 ,$0 ,2024.0,12.0
2024-12-02 17:44:15-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-02 14:09:53-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-02 13:46:07-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-02 13:33:15-05:00,bing,cpc,$0 ,$0 ,2024.0,12.0
2024-12-02 12:18:59-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-02 12:17:35-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-02 11:48:22-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-02 11:45:15-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-02 10:30:00-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-02 09:28:43-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-02 02:40:50-05:00,google,organic,$0 ,$0 ,2024.0,12.0
2024-12-02 02:22:28-05:00,bing,cpc,$0 ,$0 ,2024.0,12.0
2024-12-01 23:14:11-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-01 17:18:38-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-12-01 12:45:44-05:00,google,cpc,$0 ,$0 ,2024.0,12.0
2024-11-30 21:54:37-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-30 20:34:01-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-30 08:03:55-05:00,bing,cpc,$0 ,$0 ,2024.0,11.0
2024-11-29 17:46:58-05:00,bing,cpc,$0 ,$0 ,2024.0,11.0
2024-11-29 17:34:49-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-29 16:53:28-05:00,bing,cpc,$0 ,$0 ,2024.0,11.0
2024-11-29 16:05:51-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-29 14:23:54-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-29 11:07:08-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-28 20:41:57-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-28 11:05:11-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-28 09:58:15-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-27 21:00:36-05:00,bing,cpc,$0 ,$0 ,2024.0,11.0
2024-11-27 16:53:49-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-27 15:30:21-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-27 13:26:40-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-27 11:01:03-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-27 05:45:14-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-26 17:04:04-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-26 16:46:37-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-26 16:09:56-05:00,bing,cpc,$0 ,$0 ,2024.0,11.0
2024-11-26 14:10:21-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-26 13:23:00-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-26 13:09:51-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-26 10:17:12-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-26 09:21:12-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-26 09:20:08-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-25 19:44:33-05:00,bing,cpc,$0 ,$0 ,2024.0,11.0
2024-11-25 18:43:21-05:00,bing,cpc,$0 ,$0 ,2024.0,11.0
2024-11-25 18:09:37-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-25 17:25:28-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-25 16:18:51-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-25 13:16:53-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-25 12:59:01-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-25 12:28:52-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-25 11:48:12-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-25 11:01:21-05:00,bing,cpc,$0 ,$0 ,2024.0,11.0
2024-11-24 21:51:48-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-24 18:42:46-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-24 18:38:10-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-24 17:12:54-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-24 14:30:59-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-24 10:38:34-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-24 02:27:04-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-23 16:22:02-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-23 12:09:18-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-22 15:38:19-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-22 15:35:01-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-22 15:23:56-05:00,bing,organic,$0 ,$0 ,2024.0,11.0
2024-11-22 15:20:30-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-22 15:07:10-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-22 14:21:42-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-22 14:04:09-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-22 10:42:29-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-22 09:31:42-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-21 17:51:54-05:00,bing,cpc,$0 ,$0 ,2024.0,11.0
2024-11-21 16:58:48-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-21 15:59:36-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-21 12:37:41-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-21 12:13:42-05:00,bing,organic,$0 ,$0 ,2024.0,11.0
2024-11-21 10:20:44-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-21 09:02:56-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-21 07:13:50-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-21 05:40:31-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-21 04:27:49-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-20 21:32:12-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-20 19:10:49-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-20 17:18:56-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-20 16:59:56-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-20 16:34:19-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-20 14:40:04-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-20 13:56:28-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-20 13:55:13-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-20 13:21:19-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-20 12:54:58-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-20 12:28:44-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-20 10:19:35-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-20 09:31:26-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-20 07:19:44-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-19 17:45:22-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-19 17:30:32-05:00,bing,cpc,$0 ,$0 ,2024.0,11.0
2024-11-19 16:35:45-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-19 15:56:31-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-19 14:37:19-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-19 14:20:46-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-19 13:44:25-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-19 13:18:36-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-19 12:56:40-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-19 12:49:37-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-19 11:56:20-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-19 11:22:21-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-19 10:21:20-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-19 09:27:20-05:00,bing,organic,$0 ,$0 ,2024.0,11.0
2024-11-19 09:01:43-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-18 19:40:02-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-18 19:12:33-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-18 17:06:45-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-18 14:00:26-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-18 13:15:47-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-18 12:17:27-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-18 12:10:30-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-18 12:08:29-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-18 11:25:40-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-18 11:22:05-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-18 10:36:52-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-18 10:14:46-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-18 10:09:41-05:00,bing,cpc,$0 ,$0 ,2024.0,11.0
2024-11-18 10:02:39-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-18 08:19:26-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-18 08:00:42-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-18 07:44:58-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-17 20:16:59-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-17 15:46:06-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-17 13:18:49-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-17 12:25:28-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-17 12:00:26-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-17 09:13:22-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-17 08:09:13-05:00,google,cpc,$0 ,$0 ,2024.0,11.0
2024-11-16 22:11:06-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-16 16:55:52-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-16 14:36:00-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-16 13:59:00-05:00,google,organic,$0 ,$0 ,2024.0,11.0
2024-11-16 13:48:51-05:00,bing,cpc,$0 ,$0 ,2024.0,11.0
